Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll 
../images_ouput\2022_12_22_16_25_41_504.jpg;-3.6959989297385683;0;0;1.9865;104.8197;86.548;359.8702;108.9433;358.8732
../images_ouput\2022_12_22_16_25_41_545.jpg;-3.438376906682901;0;0;1.9751;104.799;86.6251;359.9374;107.8725;358.9092
../images_ouput\2022_12_22_16_25_41_562.jpg;-3.314960455149164;0;0;1.9707;104.7894;86.6639;359.9822;107.3148;358.9273
../images_ouput\2022_12_22_16_25_41_578.jpg;-3.314960455149164;0;0;1.9707;104.7894;86.6639;359.9822;107.3148;358.9273
../images_ouput\2022_12_22_16_25_41_589.jpg;-3.1593828663867765;0;0;1.9677;104.7805;86.7025;0.0078;106.7386;358.9265
../images_ouput\2022_12_22_16_25_41_627.jpg;-3.4437559777818993;0;0;1.9622;104.7642;86.7791;0.0169;105.5789;358.9318
../images_ouput\2022_12_22_16_25_41_646.jpg;-3.5876579577996015;0;0;1.9601;104.7567;86.8173;0.0098;104.9998;358.9308
../images_ouput\2022_12_22_16_25_41_663.jpg;-3.5876579577996015;0;0;1.9601;104.7567;86.8173;0.0098;104.9998;358.9308
../images_ouput\2022_12_22_16_25_41_676.jpg;-3.645408018859145;0;0;1.9577;104.7495;86.8555;0.0082;104.4243;358.9303
../images_ouput\2022_12_22_16_25_41_708.jpg;-3.9674143671647926;0;0;1.9522;104.7363;86.9319;-0.0044;103.278;358.9281
../images_ouput\2022_12_22_16_25_41_730.jpg;-4.051849151492274;0;0;1.9492;104.7304;86.9702;359.9883;102.7038;358.9197
../images_ouput\2022_12_22_16_25_41_743.jpg;-4.051849151492274;0;0;1.9492;104.7304;86.9702;359.9883;102.7038;358.9197
../images_ouput\2022_12_22_16_25_41_753.jpg;-4.208388089167904;0;0;1.9435;104.7197;87.0468;359.9859;101.5653;358.9067
../images_ouput\2022_12_22_16_25_41_808.jpg;-4.486392709935279;0;0;1.9379;104.7103;87.1236;359.9924;100.4339;358.8927
../images_ouput\2022_12_22_16_25_41_821.jpg;-4.486392709935279;0;0;1.9379;104.7103;87.1236;359.9924;100.4339;358.8927
../images_ouput\2022_12_22_16_25_41_837.jpg;-4.486392709935279;0;0;1.9379;104.7103;87.1236;359.9924;100.4339;358.8927
../images_ouput\2022_12_22_16_25_41_886.jpg;-4.77898912243665;0;0;1.9267;104.6958;87.2764;359.9841;98.1776;358.8909
../images_ouput\2022_12_22_16_25_41_928.jpg;-4.810381405552169;0;0;1.9233;104.6931;87.3147;359.9899;97.6182;358.8986
../images_ouput\2022_12_22_16_25_41_942.jpg;-4.810381405552169;0;0;1.9233;104.6931;87.3147;359.9899;97.6182;358.8986
../images_ouput\2022_12_22_16_25_41_952.jpg;-4.899128429119836;0;0;1.9148;104.6878;87.4292;359.9935;95.9266;358.886
../images_ouput\2022_12_22_16_25_41_994.jpg;-4.96877099481927;0;0;1.9117;104.6867;87.4674;0.004;95.3656;358.8871
../images_ouput\2022_12_22_16_25_42_010.jpg;-4.942694502563102;0;0;1.9069;104.6855;87.5431;359.9896;94.2465;358.8964
../images_ouput\2022_12_22_16_25_42_026.jpg;-4.942694502563102;0;0;1.9069;104.6855;87.5431;359.9896;94.2465;358.8964
../images_ouput\2022_12_22_16_25_42_038.jpg;-5.010388357072696;0;0;1.9053;104.6842;87.5809;359.9829;93.8688;358.9262
../images_ouput\2022_12_22_16_25_42_095.jpg;-4.796118249513533;0;0;1.9021;104.6814;87.6566;359.9748;93.3587;359.008
../images_ouput\2022_12_22_16_25_42_116.jpg;-4.796118249513533;0;0;1.9021;104.6814;87.6566;359.9748;93.3587;359.008
../images_ouput\2022_12_22_16_25_42_130.jpg;-4.796118249513533;0;0;1.9021;104.6814;87.6566;359.9748;93.3587;359.008
../images_ouput\2022_12_22_16_25_42_183.jpg;-4.741129246057056;0;0;1.8942;104.6775;87.8075;359.943;92.5533;359.1488
../images_ouput\2022_12_22_16_25_42_196.jpg;-4.665143327002662;0;0;1.89;104.6763;87.8826;359.922;92.1793;359.2103
../images_ouput\2022_12_22_16_25_42_210.jpg;-4.665143327002662;0;0;1.89;104.6763;87.8826;359.922;92.1793;359.2103
../images_ouput\2022_12_22_16_25_42_260.jpg;-4.776680526849777;0;0;1.8838;104.6754;87.9949;359.8857;91.6274;359.2909
../images_ouput\2022_12_22_16_25_42_275.jpg;-4.776680526849777;0;0;1.8838;104.6754;87.9949;359.8857;91.6274;359.2909
../images_ouput\2022_12_22_16_25_42_286.jpg;-4.851850493464578;0;0;1.8817;104.6753;88.0323;359.8738;91.4478;359.3167
../images_ouput\2022_12_22_16_25_42_326.jpg;-4.954639222645108;0;0;1.8775;104.6756;88.1069;359.847;91.0868;359.3602
../images_ouput\2022_12_22_16_25_42_348.jpg;-4.9846432586390215;0;0;1.8754;104.6759;88.1441;359.8351;90.9045;359.3817
../images_ouput\2022_12_22_16_25_42_363.jpg;-4.9846432586390215;0;0;1.8754;104.6759;88.1441;359.8351;90.9045;359.3817
../images_ouput\2022_12_22_16_25_42_376.jpg;-5.019460268669864;0;0;1.8732;104.6763;88.1813;359.8221;90.7182;359.3996
../images_ouput\2022_12_22_16_25_42_445.jpg;-5.217207089298833;0;0;1.8667;104.6784;88.2927;359.7856;90.1541;359.4461
../images_ouput\2022_12_22_16_25_42_460.jpg;-5.217207089298833;0;0;1.8667;104.6784;88.2927;359.7856;90.1541;359.4461
../images_ouput\2022_12_22_16_25_42_470.jpg;-5.242218540091583;0;0;1.8625;104.6804;88.3667;359.7634;89.7746;359.4709
../images_ouput\2022_12_22_16_25_42_507.jpg;-5.414326929906746;0;0;1.8581;104.683;88.4406;359.742;89.3892;359.4879
../images_ouput\2022_12_22_16_25_42_527.jpg;-5.469446494548942;0;0;1.8559;104.6844;88.4775;359.7341;89.1937;359.4969
../images_ouput\2022_12_22_16_25_42_542.jpg;-5.469446494548942;0;0;1.8559;104.6844;88.4775;359.7341;89.1937;359.4969
../images_ouput\2022_12_22_16_25_42_552.jpg;-5.619598836483071;0;0;1.8536;104.686;88.5144;359.7255;88.9926;359.5019
../images_ouput\2022_12_22_16_25_42_592.jpg;-5.763677122853288;0;0;1.8493;104.6897;88.588;359.7108;88.5851;359.5089
../images_ouput\2022_12_22_16_25_42_612.jpg;-5.852047175384033;0;0;1.8448;104.694;88.6614;359.698;88.1647;359.508
../images_ouput\2022_12_22_16_25_42_627.jpg;-5.852047175384033;0;0;1.8448;104.694;88.6614;359.698;88.1647;359.508
../images_ouput\2022_12_22_16_25_42_640.jpg;-5.886023188121587;0;0;1.8426;104.6964;88.698;359.691;87.9496;359.5038
../images_ouput\2022_12_22_16_25_42_676.jpg;-6.019464908210901;0;0;1.838;104.7014;88.7713;359.6857;87.5147;359.4993
../images_ouput\2022_12_22_16_25_42_695.jpg;-6.1470959734637916;0;0;1.8359;104.7042;88.8078;359.6816;87.2934;359.4919
../images_ouput\2022_12_22_16_25_42_707.jpg;-6.1470959734637916;0;0;1.8359;104.7042;88.8078;359.6816;87.2934;359.4919
../images_ouput\2022_12_22_16_25_42_727.jpg;-6.175646606533979;0;0;1.8336;104.7071;88.8443;359.6821;87.0714;359.4883
../images_ouput\2022_12_22_16_25_42_744.jpg;-6.230761963625131;0;0;1.8312;104.7102;88.8808;359.6811;86.8435;359.4797
../images_ouput\2022_12_22_16_25_42_759.jpg;-6.230761963625131;0;0;1.8312;104.7102;88.8808;359.6811;86.8435;359.4797
../images_ouput\2022_12_22_16_25_42_770.jpg;-6.287575031123579;0;0;1.829;104.7135;88.9171;359.6797;86.6126;359.4686
../images_ouput\2022_12_22_16_25_42_840.jpg;-6.4108818138357435;0;0;1.8223;104.7242;89.0261;359.685;85.916;359.4367
../images_ouput\2022_12_22_16_25_42_859.jpg;-6.4108818138357435;0;0;1.8223;104.7242;89.0261;359.685;85.916;359.4367
../images_ouput\2022_12_22_16_25_42_874.jpg;-6.4108818138357435;0;0;1.8223;104.7242;89.0261;359.685;85.916;359.4367
../images_ouput\2022_12_22_16_25_42_945.jpg;-6.612616451684858;0;0;1.811;104.7448;89.2067;359.7092;84.7372;359.371
../images_ouput\2022_12_22_16_25_42_959.jpg;-6.612616451684858;0;0;1.811;104.7448;89.2067;359.7092;84.7372;359.371
../images_ouput\2022_12_22_16_25_42_970.jpg;-6.648849846730208;0;0;1.8066;104.7541;89.2785;359.7226;84.2592;359.3407
../images_ouput\2022_12_22_16_25_43_009.jpg;-6.544431482033218;0;0;1.802;104.7641;89.3501;359.7354;83.7745;359.3049
../images_ouput\2022_12_22_16_25_43_027.jpg;-6.5422989567805026;0;0;1.7998;104.7693;89.3859;359.7456;83.5302;359.2907
../images_ouput\2022_12_22_16_25_43_038.jpg;-6.5422989567805026;0;0;1.7998;104.7693;89.3859;359.7456;83.5302;359.2907
../images_ouput\2022_12_22_16_25_43_057.jpg;-6.590179455313107;0;0;1.7953;104.7802;89.4571;359.7602;83.0392;359.2528
../images_ouput\2022_12_22_16_25_43_075.jpg;-6.626940486353744;0;0;1.7932;104.7858;89.4926;359.7716;82.7971;359.239
../images_ouput\2022_12_22_16_25_43_091.jpg;-6.626940486353744;0;0;1.7932;104.7858;89.4926;359.7716;82.7971;359.239
../images_ouput\2022_12_22_16_25_43_102.jpg;-6.534321865327852;0;0;1.7908;104.7915;89.5281;359.78;82.5518;359.2203
../images_ouput\2022_12_22_16_25_43_124.jpg;-6.474904013639648;0;0;1.7886;104.7975;89.5635;359.7909;82.3071;359.2047
../images_ouput\2022_12_22_16_25_43_144.jpg;-6.528780023834594;0;0;1.7864;104.8035;89.5988;359.8003;82.0624;359.1868
../images_ouput\2022_12_22_16_25_43_155.jpg;-6.528780023834594;0;0;1.7864;104.8035;89.5988;359.8003;82.0624;359.1868
../images_ouput\2022_12_22_16_25_43_173.jpg;-6.557108545168074;0;0;1.7843;104.8098;89.634;359.8085;81.819;359.1678
../images_ouput\2022_12_22_16_25_43_194.jpg;-6.4850972845333015;0;0;1.7799;104.8226;89.7044;359.8293;81.3354;359.1362
../images_ouput\2022_12_22_16_25_43_211.jpg;-6.4850972845333015;0;0;1.7799;104.8226;89.7044;359.8293;81.3354;359.1362
../images_ouput\2022_12_22_16_25_43_221.jpg;-6.471785591330708;0;0;1.7777;104.8292;89.7395;359.8405;81.0937;359.1217
../images_ouput\2022_12_22_16_25_43_259.jpg;-6.421374028523603;0;0;1.7734;104.8428;89.8094;359.8607;80.6119;359.0908
../images_ouput\2022_12_22_16_25_43_277.jpg;-6.292653308063063;0;0;1.7713;104.8499;89.8442;359.8711;80.3721;359.0763
../images_ouput\2022_12_22_16_25_43_292.jpg;-6.292653308063063;0;0;1.7713;104.8499;89.8442;359.8711;80.3721;359.0763
../images_ouput\2022_12_22_16_25_43_303.jpg;-6.237766897892831;0;0;1.769;104.857;89.879;359.8839;80.1352;359.0654
../images_ouput\2022_12_22_16_25_43_340.jpg;-6.207554941799655;0;0;1.7647;104.8716;89.9484;359.909;79.6683;359.0451
../images_ouput\2022_12_22_16_25_43_361.jpg;-6.037213521682126;0;0;1.7626;104.8792;89.983;359.9195;79.436;359.0334
../images_ouput\2022_12_22_16_25_43_374.jpg;-6.037213521682126;0;0;1.7626;104.8792;89.983;359.9195;79.436;359.0334
../images_ouput\2022_12_22_16_25_43_392.jpg;-6.003520139900623;0;0;1.7605;104.8868;90.0175;359.9317;79.2068;359.0253
../images_ouput\2022_12_22_16_25_43_410.jpg;-5.965500252562942;0;0;1.7564;104.9024;90.0863;359.9518;78.7568;359.0082
../images_ouput\2022_12_22_16_25_43_422.jpg;-5.965500252562942;0;0;1.7564;104.9024;90.0863;359.9518;78.7568;359.0082
../images_ouput\2022_12_22_16_25_43_444.jpg;-5.97356136624194;0;0;1.7543;104.9104;90.1205;359.9598;78.5338;358.999
../images_ouput\2022_12_22_16_25_43_463.jpg;-5.869985780522354;0;0;1.7523;104.9185;90.1547;359.9692;78.314;358.9933
../images_ouput\2022_12_22_16_25_43_475.jpg;-5.869985780522354;0;0;1.7523;104.9185;90.1547;359.9692;78.314;358.9933
../images_ouput\2022_12_22_16_25_43_493.jpg;-5.786569740922497;0;0;1.7503;104.9268;90.1888;359.9756;78.0935;358.9851
../images_ouput\2022_12_22_16_25_43_510.jpg;-5.731580068201431;0;0;1.7462;104.9435;90.2568;359.9886;77.6605;358.9738
../images_ouput\2022_12_22_16_25_43_525.jpg;-5.731580068201431;0;0;1.7462;104.9435;90.2568;359.9886;77.6605;358.9738
../images_ouput\2022_12_22_16_25_43_541.jpg;-5.706565507152867;0;0;1.7442;104.952;90.2906;-0.0047;77.4479;358.9711
../images_ouput\2022_12_22_16_25_43_560.jpg;-5.622940563221741;0;0;1.7422;104.9607;90.3244;-0.0015;77.236;358.9657
../images_ouput\2022_12_22_16_25_43_572.jpg;-5.622940563221741;0;0;1.7422;104.9607;90.3244;-0.0015;77.236;358.9657
../images_ouput\2022_12_22_16_25_43_590.jpg;-5.628550532678339;0;0;1.7402;104.9694;90.3581;0.0035;77.0274;358.9644
../images_ouput\2022_12_22_16_25_43_605.jpg;-5.553661984519662;0;0;1.7363;104.9872;90.4252;0.0033;76.6154;358.9619
../images_ouput\2022_12_22_16_25_43_621.jpg;-5.553661984519662;0;0;1.7363;104.9872;90.4252;0.0033;76.6154;358.9619
../images_ouput\2022_12_22_16_25_43_632.jpg;-5.539695651006246;0;0;1.7343;104.9962;90.4585;0.0007;76.4105;358.9612
../images_ouput\2022_12_22_16_25_43_679.jpg;-5.675236955608501;0;0;1.7324;105.0053;90.4918;-0.0007;76.2079;358.962
../images_ouput\2022_12_22_16_25_43_693.jpg;-5.6109451355279205;0;0;1.7284;105.0239;90.5583;-0.0055;75.8053;358.9644
../images_ouput\2022_12_22_16_25_43_708.jpg;-5.6109451355279205;0;0;1.7284;105.0239;90.5583;-0.0055;75.8053;358.9644
../images_ouput\2022_12_22_16_25_43_719.jpg;-5.619296727747415;0;0;1.7263;105.0334;90.5913;359.9902;75.6015;358.9641
../images_ouput\2022_12_22_16_25_43_777.jpg;-5.5217028735803755;0;0;1.7223;105.0527;90.6572;359.9836;75.1937;358.9685
../images_ouput\2022_12_22_16_25_43_792.jpg;-5.5217028735803755;0;0;1.7223;105.0527;90.6572;359.9836;75.1937;358.9685
../images_ouput\2022_12_22_16_25_43_803.jpg;-5.5217028735803755;0;0;1.7223;105.0527;90.6572;359.9836;75.1937;358.9685
../images_ouput\2022_12_22_16_25_43_878.jpg;-5.561828052943705;0;0;1.7125;105.1025;90.8208;359.965;74.1862;358.9908
../images_ouput\2022_12_22_16_25_43_891.jpg;-5.561828052943705;0;0;1.7125;105.1025;90.8208;359.965;74.1862;358.9908
../images_ouput\2022_12_22_16_25_43_903.jpg;-5.5813902692597885;0;0;1.7085;105.1232;90.8857;359.9558;73.7896;359.0021
../images_ouput\2022_12_22_16_25_43_961.jpg;-5.470981634147975;0;0;1.7026;105.155;90.9824;359.9401;73.1952;359.0196
../images_ouput\2022_12_22_16_25_43_974.jpg;-5.470981634147975;0;0;1.7026;105.155;90.9824;359.9401;73.1952;359.0196
../images_ouput\2022_12_22_16_25_43_986.jpg;-5.470981634147975;0;0;1.7026;105.155;90.9824;359.9401;73.1952;359.0196
../images_ouput\2022_12_22_16_25_44_041.jpg;-5.323633841725423;0;0;1.6947;105.1987;91.1104;359.9203;72.4024;359.0481
../images_ouput\2022_12_22_16_25_44_055.jpg;-5.323633841725423;0;0;1.6947;105.1987;91.1104;359.9203;72.4024;359.0481
../images_ouput\2022_12_22_16_25_44_068.jpg;-5.323633841725423;0;0;1.6947;105.1987;91.1104;359.9203;72.4024;359.0481
../images_ouput\2022_12_22_16_25_44_126.jpg;-5.195812957460115;0;0;1.689;105.2325;91.2056;359.9061;71.8208;359.0739
../images_ouput\2022_12_22_16_25_44_141.jpg;-5.1417786080154;0;0;1.6851;105.2554;91.2687;359.8959;71.4408;359.0916
../images_ouput\2022_12_22_16_25_44_154.jpg;-5.1417786080154;0;0;1.6851;105.2554;91.2687;359.8959;71.4408;359.0916
../images_ouput\2022_12_22_16_25_44_188.jpg;-5.080972774434754;0;0;1.6812;105.2788;91.3315;359.8857;71.0652;359.1098
../images_ouput\2022_12_22_16_25_44_208.jpg;-5.103739571345143;0;0;1.6793;105.2905;91.3628;359.88;70.8805;359.1186
../images_ouput\2022_12_22_16_25_44_222.jpg;-5.103739571345143;0;0;1.6793;105.2905;91.3628;359.88;70.8805;359.1186
../images_ouput\2022_12_22_16_25_44_232.jpg;-5.103739571345143;0;0;1.6774;105.3024;91.394;359.8756;70.6991;359.1295
../images_ouput\2022_12_22_16_25_44_259.jpg;-5.087048602599857;0;0;1.6755;105.3143;91.4252;359.8701;70.5174;359.1386
../images_ouput\2022_12_22_16_25_44_277.jpg;-4.999576940195196;0;0;1.6716;105.3385;91.4873;359.8604;70.156;359.1586
../images_ouput\2022_12_22_16_25_44_288.jpg;-4.999576940195196;0;0;1.6716;105.3385;91.4873;359.8604;70.156;359.1586
../images_ouput\2022_12_22_16_25_44_330.jpg;-4.994604520669169;0;0;1.6697;105.3507;91.5182;359.8543;69.9749;359.1669
../images_ouput\2022_12_22_16_25_44_341.jpg;-4.994604520669169;0;0;1.6659;105.3753;91.5799;359.8451;69.6202;359.188
../images_ouput\2022_12_22_16_25_44_356.jpg;-4.994604520669169;0;0;1.6659;105.3753;91.5799;359.8451;69.6202;359.188
../images_ouput\2022_12_22_16_25_44_391.jpg;-4.904528338104594;0;0;1.6621;105.4002;91.6413;359.8362;69.2676;359.2084
../images_ouput\2022_12_22_16_25_44_419.jpg;-4.833203193369247;0;0;1.6583;105.4255;91.7024;359.8272;68.9162;359.2282
../images_ouput\2022_12_22_16_25_44_433.jpg;-4.833203193369247;0;0;1.6583;105.4255;91.7024;359.8272;68.9162;359.2282
../images_ouput\2022_12_22_16_25_44_448.jpg;-4.711712857132312;0;0;1.6583;105.4255;91.7024;359.8272;68.9162;359.2282
../images_ouput\2022_12_22_16_25_44_490.jpg;-4.7373969148397705;0;0;1.6526;105.464;91.7935;359.8141;68.3984;359.2572
../images_ouput\2022_12_22_16_25_44_505.jpg;-4.7373969148397705;0;0;1.6526;105.464;91.7935;359.8141;68.3984;359.2572
../images_ouput\2022_12_22_16_25_44_516.jpg;-4.824991415775479;0;0;1.6489;105.4899;91.8539;359.8047;68.0632;359.2752
../images_ouput\2022_12_22_16_25_44_540.jpg;-4.816125902857719;0;0;1.6489;105.4899;91.8539;359.8047;68.0632;359.2752
../images_ouput\2022_12_22_16_25_44_559.jpg;-4.816125902857719;0;0;1.645;105.5162;91.914;359.7982;67.7279;359.2951
../images_ouput\2022_12_22_16_25_44_570.jpg;-4.816125902857719;0;0;1.645;105.5162;91.914;359.7982;67.7279;359.2951
../images_ouput\2022_12_22_16_25_44_591.jpg;-4.708012026580278;0;0;1.6432;105.5295;91.944;359.7937;67.559;359.3027
../images_ouput\2022_12_22_16_25_44_607.jpg;-4.597556409728963;0;0;1.6413;105.5428;91.9739;359.7916;67.3918;359.3131
../images_ouput\2022_12_22_16_25_44_624.jpg;-4.597556409728963;0;0;1.6413;105.5428;91.9739;359.7916;67.3918;359.3131
../images_ouput\2022_12_22_16_25_44_637.jpg;-4.568008225057472;0;0;1.6393;105.5562;92.0037;359.7882;67.2254;359.3215
../images_ouput\2022_12_22_16_25_44_672.jpg;-4.47614757066588;0;0;1.6356;105.5832;92.0632;359.7826;66.898;359.3392
../images_ouput\2022_12_22_16_25_44_692.jpg;-4.400971203567185;0;0;1.6319;105.6104;92.1223;359.7766;66.5768;359.355
../images_ouput\2022_12_22_16_25_44_706.jpg;-4.400971203567185;0;0;1.6319;105.6104;92.1223;359.7766;66.5768;359.355
../images_ouput\2022_12_22_16_25_44_716.jpg;-4.370565844549233;0;0;1.6301;105.6242;92.1518;359.7728;66.4186;359.362
../images_ouput\2022_12_22_16_25_44_757.jpg;-4.322300418830434;0;0;1.6263;105.6517;92.2106;359.7696;66.1106;359.3808
../images_ouput\2022_12_22_16_25_44_774.jpg;-4.311117030586676;0;0;1.6244;105.6656;92.2399;359.7667;65.9574;359.3879
../images_ouput\2022_12_22_16_25_44_786.jpg;-4.311117030586676;0;0;1.6244;105.6656;92.2399;359.7667;65.9574;359.3879
../images_ouput\2022_12_22_16_25_44_808.jpg;-4.186706309476598;0;0;1.6226;105.6795;92.2692;359.7658;65.807;359.3976
../images_ouput\2022_12_22_16_25_44_826.jpg;-4.184975305647747;0;0;1.6207;105.6935;92.2983;359.7642;65.6566;359.4055
../images_ouput\2022_12_22_16_25_44_837.jpg;-4.184975305647747;0;0;1.6207;105.6935;92.2983;359.7642;65.6566;359.4055
../images_ouput\2022_12_22_16_25_44_857.jpg;-4.0662789621051925;0;0;1.6189;105.7076;92.3274;359.762;65.5087;359.4128
../images_ouput\2022_12_22_16_25_44_877.jpg;-4.006408785062076;0;0;1.6152;105.7358;92.3854;359.7592;65.2176;359.4291
../images_ouput\2022_12_22_16_25_44_896.jpg;-4.006408785062076;0;0;1.6152;105.7358;92.3854;359.7592;65.2176;359.4291
../images_ouput\2022_12_22_16_25_44_913.jpg;-3.948694092438412;0;0;1.6133;105.7501;92.4143;359.7579;65.0747;359.4368
../images_ouput\2022_12_22_16_25_44_922.jpg;-3.886358431331871;0;0;1.6115;105.7643;92.4432;359.7562;64.9338;359.4439
../images_ouput\2022_12_22_16_25_44_960.jpg;-3.945132767093714;0;0;1.6097;105.7786;92.4719;359.754;64.794;359.4504
../images_ouput\2022_12_22_16_25_44_972.jpg;-3.950161981903481;0;0;1.6059;105.8073;92.5294;359.7532;64.5232;359.4677
../images_ouput\2022_12_22_16_25_44_984.jpg;-3.950161981903481;0;0;1.6059;105.8073;92.5294;359.7532;64.5232;359.4677
../images_ouput\2022_12_22_16_25_45_043.jpg;-3.8169905512290665;0;0;1.6005;105.8508;92.615;359.7505;64.1195;359.489
../images_ouput\2022_12_22_16_25_45_057.jpg;-3.8169905512290665;0;0;1.6005;105.8508;92.615;359.7505;64.1195;359.489
../images_ouput\2022_12_22_16_25_45_071.jpg;-3.8169905512290665;0;0;1.6005;105.8508;92.615;359.7505;64.1195;359.489
../images_ouput\2022_12_22_16_25_45_139.jpg;-3.667773954105913;0;0;1.5931;105.9095;92.7282;359.7486;63.5797;359.5135
../images_ouput\2022_12_22_16_25_45_156.jpg;-3.667773954105913;0;0;1.5931;105.9095;92.7282;359.7486;63.5797;359.5135
../images_ouput\2022_12_22_16_25_45_168.jpg;-3.654760483283365;0;0;1.5894;105.9392;92.7844;359.7482;63.3162;359.5245
../images_ouput\2022_12_22_16_25_45_206.jpg;-3.584004749233163;0;0;1.5859;105.969;92.8404;359.746;63.0564;359.5331
../images_ouput\2022_12_22_16_25_45_225.jpg;-3.5424549199451096;0;0;1.584;105.9839;92.8683;359.7474;62.9314;359.5409
../images_ouput\2022_12_22_16_25_45_239.jpg;-3.5424549199451096;0;0;1.584;105.9839;92.8683;359.7474;62.9314;359.5409
../images_ouput\2022_12_22_16_25_45_250.jpg;-3.6183632800448873;0;0;1.5822;105.9989;92.8962;359.7475;62.8072;359.5463
../images_ouput\2022_12_22_16_25_45_288.jpg;-3.5072443718404305;0;0;1.5786;106.029;92.9516;359.7464;62.5614;359.5551
../images_ouput\2022_12_22_16_25_45_311.jpg;-3.5183381224035344;0;0;1.5768;106.0441;92.9793;359.7477;62.4397;359.5617
../images_ouput\2022_12_22_16_25_45_323.jpg;-3.5183381224035344;0;0;1.5768;106.0441;92.9793;359.7477;62.4397;359.5617
../images_ouput\2022_12_22_16_25_45_340.jpg;-3.5224956671745264;0;0;1.5731;106.0745;93.0345;359.7484;62.1985;359.571
../images_ouput\2022_12_22_16_25_45_357.jpg;-3.4419621229788486;0;0;1.5713;106.0897;93.0619;359.748;62.0783;359.5746
../images_ouput\2022_12_22_16_25_45_371.jpg;-3.4113017893195607;0;0;1.5696;106.105;93.0893;359.7472;61.9582;359.5776
../images_ouput\2022_12_22_16_25_45_410.jpg;-3.4500458592335317;0;0;1.5677;106.1203;93.1167;359.7491;61.8398;359.5838
../images_ouput\2022_12_22_16_25_45_425.jpg;-3.479728938525163;0;0;1.5659;106.1356;93.144;359.7496;61.7224;359.588
../images_ouput\2022_12_22_16_25_45_439.jpg;-3.479728938525163;0;0;1.5659;106.1356;93.144;359.7496;61.7224;359.588
../images_ouput\2022_12_22_16_25_45_474.jpg;-3.4854185669581224;0;0;1.5641;106.151;93.1712;359.7498;61.6057;359.5915
../images_ouput\2022_12_22_16_25_45_489.jpg;-3.4854185669581224;0;0;1.5587;106.1974;93.2525;359.752;61.2539;359.6025
../images_ouput\2022_12_22_16_25_45_500.jpg;-3.4854185669581224;0;0;1.5587;106.1974;93.2525;359.752;61.2539;359.6025
../images_ouput\2022_12_22_16_25_45_538.jpg;-3.473686678457897;0;0;1.5552;106.2285;93.3064;359.7525;61.0179;359.607
../images_ouput\2022_12_22_16_25_45_556.jpg;-3.5702558821873804;0;0;1.5534;106.2441;93.3332;359.7521;60.8999;359.6083
../images_ouput\2022_12_22_16_25_45_567.jpg;-3.5702558821873804;0;0;1.5534;106.2441;93.3332;359.7521;60.8999;359.6083
../images_ouput\2022_12_22_16_25_45_589.jpg;-3.5272339863792865;0;0;1.5516;106.2598;93.3601;359.7543;60.7839;359.6129
../images_ouput\2022_12_22_16_25_45_608.jpg;-3.5557217545295714;0;0;1.5497;106.2755;93.3868;359.7552;60.665;359.6148
../images_ouput\2022_12_22_16_25_45_620.jpg;-3.5557217545295714;0;0;1.5497;106.2755;93.3868;359.7552;60.665;359.6148
../images_ouput\2022_12_22_16_25_45_637.jpg;-3.6342058971274867;0;0;1.548;106.2912;93.4134;359.7556;60.546;359.616
../images_ouput\2022_12_22_16_25_45_658.jpg;-3.604204984832368;0;0;1.5444;106.3228;93.4666;359.7577;60.3082;359.6197
../images_ouput\2022_12_22_16_25_45_672.jpg;-3.604204984832368;0;0;1.5444;106.3228;93.4666;359.7577;60.3082;359.6197
../images_ouput\2022_12_22_16_25_45_688.jpg;-3.7052672076955346;0;0;1.5426;106.3386;93.4931;359.7589;60.1874;359.6207
../images_ouput\2022_12_22_16_25_45_705.jpg;-3.665166054982052;0;0;1.5408;106.3545;93.5195;359.7596;60.0664;359.6209
../images_ouput\2022_12_22_16_25_45_724.jpg;-3.7605314014886826;0;0;1.5391;106.3705;93.5458;359.7598;59.9433;359.6201
../images_ouput\2022_12_22_16_25_45_739.jpg;-3.7605314014886826;0;0;1.5391;106.3705;93.5458;359.7598;59.9433;359.6201
../images_ouput\2022_12_22_16_25_45_763.jpg;-3.6679506325935787;0;0;1.5373;106.3864;93.5721;359.7622;59.8217;359.6222
../images_ouput\2022_12_22_16_25_45_776.jpg;-3.6238571418821195;0;0;1.5337;106.4186;93.6244;359.7645;59.5719;359.6209
../images_ouput\2022_12_22_16_25_45_805.jpg;-3.5943302515364692;0;0;1.5319;106.4347;93.6504;359.7649;59.4462;359.6192
../images_ouput\2022_12_22_16_25_45_821.jpg;-3.55487935228704;0;0;1.5302;106.4508;93.6765;359.7675;59.3244;359.6207
../images_ouput\2022_12_22_16_25_45_832.jpg;-3.55487935228704;0;0;1.5302;106.4508;93.6765;359.7675;59.3244;359.6207
../images_ouput\2022_12_22_16_25_45_856.jpg;-3.671444484552941;0;0;1.5283;106.467;93.7024;359.7691;59.2032;359.6204
../images_ouput\2022_12_22_16_25_45_876.jpg;-3.6507186467715904;0;0;1.5249;106.4994;93.7541;359.7706;58.964;359.6183
../images_ouput\2022_12_22_16_25_45_888.jpg;-3.6507186467715904;0;0;1.5249;106.4994;93.7541;359.7706;58.964;359.6183
